tick,t,ax,ay,az,ayaw,sp_n,sp_e,sp_d,v_n,v_e,v_d,yaw_cmd,p_n,p_e,p_d,vel_n,vel_e,vel_d,roll,pitch,yaw
130,13.0018,-1.0311624464520719e-05,1.91564886335982e-05,0.006372332572937012,0.08340072631835938,-7.921767232783378,1.5217071502758341,-3.193954128026963,-4.307085295185946e-05,-6.17286395972049e-06,0.012744665145874023,1.3027430772781372,-7.882894515991211,1.5542584657669067,-3.235743761062622,-0.2683151364326477,-0.08684484660625458,0.06225702911615372,0.0385625921189785,0.024198297411203384,1.2193423509597778
131,13.101,-9.308359040005598e-06,2.2043066564947367e-05,0.006523489952087402,0.08376407623291016,-7.921772012817292,1.5217069201257845,-3.1926494300365453,-4.78003391398025e-05,-2.3015004969112753e-06,0.013046979904174805,1.303106427192688,-7.882894515991211,1.5542584657669067,-3.235743761062622,-0.2683151364326477,-0.08684484660625458,0.06225702911615372,0.0385625921189785,0.024198297411203384,1.2193423509597778
132,13.2011,-8.361805157619528e-06,2.4771741664153524e-05,0.006672263145446777,0.08408260345458984,-7.921777240054419,1.521707055591063,-3.191314977407456,-5.227237126921507e-05,1.3546527863432986e-06,0.013344526290893555,1.3034249544143677,-7.882894515991211,1.5542584657669067,-3.235743761062622,-0.2683151364326477,-0.08684484660625458,0.06225702911615372,0.0385625921189785,0.024198297411203384,1.2193423509597778
133,13.3023,-7.35970024834387e-06,2.7332143872627057e-05,0.00681912899017334,0.08436393737792969,-7.921782891472673,1.5217073871370976,-3.189951151609421,-5.651418254187968e-05,3.3154603452511337e-06,0.01363825798034668,1.3335310220718384,-7.882894515991211,1.5542584657669067,-3.235743761062622,-0.2683151364326477,-0.08684484660625458,0.06225702911615372,0.01703411154448986,0.013080248609185219,1.2491670846939087
134,13.4015,-6.422882051992929e-06,2.976129690068774e-05,0.006964325904846191,0.08461618423461914,-7.921788959375087,1.5217078971258902,-3.188558286428452,-6.067902414686087e-05,5.099887924598874e-06,0.013928651809692383,1.3590092658996582,-7.906935214996338,1.5414711236953735,-3.2293355464935303,-0.2619960904121399,-0.10154867172241211,0.06949348002672195,-0.0010517006739974022,0.00041888654232025146,1.274393081665039
135,13.5011,-5.437703293864615e-06,3.204829408787191e-05,0.007107734680175781,0.08484220504760742,-7.921795407180589,1.5217087291565699,-3.187136739492417,-6.447805501896844e-05,8.320306796639571e-06,0.014215469360351562,1.3592352867126465,-7.906935214996338,1.5414711236953735,-3.2293355464935303,-0.2619960904121399,-0.10154867172241211,0.06949348002672195,-0.0010517006739974022,0.00041888654232025146,1.274393081665039
136,13.6031,-4.463728146220092e-06,3.42227504006587e-05,0.007249236106872559,0.08504724502563477,-7.9218022662104595,1.5217095028294965,-3.1856868922710424,-6.859029870230114e-05,7.736729265372774e-06,0.014498472213745117,1.4138226509094238,-7.944362163543701,1.5128709077835083,-3.219431161880493,-0.1646714210510254,-0.11604461818933487,0.06073128432035446,-0.020462552085518837,-0.03547675162553787,1.328775405883789
137,13.7023,-3.4519571272539906e-06,3.625958561315201e-05,0.007389068603515625,0.08523368835449219,-7.921809505848287,1.5217103118946362,-3.184209078550339,-7.239637827510598e-05,8.090651397221575e-06,0.01477813720703125,1.4498217105865479,-7.958188056945801,1.4915276765823364,-3.2114062309265137,-0.042596589773893356,-0.06638782471418381,0.04878852143883705,0.0007300139986909926,-0.04327771067619324,1.3645880222320557
138,13.8028,-2.5490953703410923e-06,3.830252171610482e-05,0.0075272321701049805,0.08538627624511719,-7.921817147929602,1.5217110479893734,-3.182703632116318,-7.642081314584753e-05,7.360947371538486e-06,0.015054464340209961,1.4937039613723755,-7.9488139152526855,1.487154245376587,-3.199871778488159,0.022941622883081436,0.004284119699150324,0.03792796656489372,0.03935955837368965,-0.015132948756217957,1.4083176851272583
139,13.9028,-1.8897881091106683e-06,4.3736254156101495e-05,0.0076639652252197266,0.08493280410766602,-7.921825868496774,1.52171182834651,-3.181170839071274,-8.72056717233678e-05,7.803571367904342e-06,0.015327930450439453,1.523300290107727,-7.946379661560059,1.4906667470932007,-3.1949594020843506,0.0002788401616271585,0.028476566076278687,0.03099760226905346,0.07369629293680191,0.003700731322169304,1.438367486000061
140,14.0012,-2.278309693792835e-06,5.934504224569537e-05,0.007800936698913574,0.08245372772216797,-7.921837693748035,1.521712943883144,-3.1796106517314913,-0.00011825251261023398,1.1155366340163189e-05,0.015601873397827148,1.520821213722229,-7.946379661560059,1.4906667470932007,-3.1949594020843506,0.0002788401616271585,0.028476566076278687,0.03099760226905346,0.07369629293680191,0.003700731322169304,1.438367486000061
141,14.1016,-1.6093708836706355e-06,8.333912410307676e-05,0.007933616638183594,0.07738208770751953,-7.921854308440187,1.5217143120907106,-3.1780239284038547,-0.00016614692151568637,1.3682075664799259e-05,0.015867233276367188,1.5467058420181274,-7.947671890258789,1.4943255186080933,-3.18996000289917,-0.038449399173259735,0.018030477687716484,0.03084350749850273,0.09618113189935684,0.01460678968578577,1.469323754310608
142,14.2026,1.7298218153882772e-05,0.00011032977636205032,0.008028984069824219,0.06998157501220703,-7.921875910433039,1.5217199891868842,-3.17641813158989,-0.00021601992851880855,5.677096173508317e-05,0.016057968139648438,1.539305329322815,-7.95615816116333,1.497314214706421,-3.1845271587371826,-0.116529181599617,0.01654127612709999,0.030464081093668938,0.09618113189935684,0.01460678968578577,1.469323754310608
143,14.3019,8.801749936537817e-05,0.00013637510710395873,0.008013725280761719,0.06061601638793945,-7.921902166399152,1.5217390793478265,-3.1748153865337376,-0.00026255966112220656,0.00019090160942222118,0.016027450561523438,1.5758826732635498,-7.991544723510742,1.5000429153442383,-3.176466703414917,-0.22124476730823517,-0.007910880260169506,0.02078760229051113,0.0712619498372078,-0.002360336482524872,1.5152666568756104
144,14.4027,0.00023883520043455064,0.00015414114750456065,0.007802605628967285,0.050192832946777344,-7.921931554230107,1.5217877458172335,-3.173254865407944,-0.0002938783095577496,0.0004866646940697654,0.01560521125793457,1.5911179780960083,-8.014119148254395,1.5010093450546265,-3.174179792404175,-0.23925165832042694,0.006849790923297405,0.024005359038710594,0.02435264363884926,-0.025379540398716927,1.540925145149231
145,14.5015,0.0004959013313055038,0.0001545531558804214,0.0073528289794921875,0.040472984313964844,-7.921960842152684,1.5218874173273376,-3.1717842996120456,-0.000292879225772012,0.000996715101041347,0.014705657958984375,1.5949488878250122,-8.034850120544434,1.503864049911499,-3.1731960773468018,-0.22167572379112244,0.02696075290441513,0.026659643277525902,-0.022524848580360413,-0.05024750530719757,1.5544759035110474
146,14.6009,0.0008785362006165087,0.0001387553638778627,0.00667119026184082,0.03231668472290039,-7.921985722040473,1.522063554056771,-3.1704500615596776,-0.0002487988778893997,0.0017613672943356392,0.01334238052368164,1.5867925882339478,-8.034850120544434,1.503864049911499,-3.1731960773468018,-0.22167572379112244,0.02696075290441513,0.026659643277525902,-0.022524848580360413,-0.05024750530719757,1.5544759035110474
147,14.7019,0.001401328481733799,0.00011401413939893246,0.005815267562866211,0.025695323944091797,-7.922003561546117,1.5223441793969428,-3.1692870080471045,-0.00017839505643954783,0.002806253401716043,0.011630535125732422,1.5787941217422485,-8.05183219909668,1.5095980167388916,-3.172447919845581,-0.1567622423171997,0.06282765418291092,0.034740135073661804,-0.04341941326856613,-0.057049818336963654,1.5530987977981567
148,14.8015,0.002122235717251897,8.80825100466609e-05,0.004890084266662598,0.020445823669433594,-7.922006588133023,1.5227689811842482,-3.168308991193772,-3.0265869056549945e-05,0.004248017873054846,0.009780168533325195,1.5568859577178955,-8.068382263183594,1.5311121940612793,-3.17720627784729,-0.030409203842282295,0.13574270904064178,0.040213488042354584,-0.03246656805276871,-0.04005890339612961,1.536440134048462
149,14.9026,0.023579301312565804,-9.816326200962067e-05,0.00032651424407958984,0.005438327789306641,-7.9218249799332705,1.5274813841719366,-3.168243688344956,0.0018160819975189585,0.04712402987688331,0.0006530284881591797,1.5418784618377686,-8.068382263183594,1.5311121940612793,-3.17720627784729,-0.030409203842282295,0.13574270904064178,0.040213488042354584,-0.03246656805276871,-0.04005890339612961,1.536440134048462
150,15.0016,0.029196731746196747,-0.00015829689800739288,-0.00015974044799804688,0.004797935485839844,-7.921334241770317,1.5333001593143625,-3.1682756364345557,0.004907381629530998,0.058187751424258596,-0.00031948089599609375,1.4968780279159546,-8.06626033782959,1.5633466243743896,-3.1833343505859375,0.058860935270786285,0.1572755128145218,0.052876975387334824,-0.0001889727427624166,0.0032226191833615303,1.4920800924301147
151,15.1011,0.03544987738132477,-0.00023135170340538025,-0.0006486177444458008,0.004271984100341797,-7.9206067091292,1.5403528601767678,-3.1684053599834447,0.007275326411176774,0.07052700862405376,-0.0012972354888916016,1.4788013696670532,-8.06626033782959,1.5633466243743896,-3.1833343505859375,0.058860935270786285,0.1572755128145218,0.052876975387334824,0.00645723519846797,0.01628802716732025,1.4745293855667114
152,15.2038,0.042352110147476196,-0.00031766854226589203,-0.0011461973190307617,0.0038323402404785156,-7.919585530571624,1.548761741210735,-3.168634599447251,0.010211785575768849,0.08408881033967198,-0.0022923946380615234,1.4612804651260376,-8.060291290283203,1.5794804096221924,-3.184783697128296,0.07887784391641617,0.13099540770053864,0.05779236555099487,0.010435299947857857,0.026261288672685623,1.457448124885559
153,15.301,0.0499180369079113,-0.00041768327355384827,-0.0016580820083618164,0.0034575462341308594,-7.918373327622107,1.558671834990889,-3.1689662158489234,0.01212202949516611,0.09910093780154015,-0.003316164016723633,1.46090567111969,-8.060291290283203,1.5794804096221924,-3.184783697128296,0.07887784391641617,0.13099540770053864,0.05779236555099487,0.010435299947857857,0.026261288672685623,1.457448124885559
154,15.6379,0.058157145977020264,-0.0005317460745573044,-0.0021834373474121094,0.0031337738037109375,-7.9156248677524434,1.5699743755737872,-3.1694029033184057,0.02748459869663621,0.11302540582898107,-0.004366874694824219,1.3445311784744263,-7.978827953338623,1.6104040145874023,-3.1883935928344727,0.19052408635616302,-0.01722821034491062,0.010941295884549618,0.019568894058465958,-0.004037423059344292,1.3413974046707153
155,15.6383,0.06704696267843246,-0.0006599873304367065,-0.002725362777709961,0.0028510093688964844,-7.912447136478151,1.5830024704251289,-3.1699479758739475,0.03177731274293065,0.13028094851341768,-0.005450725555419922,1.3442484140396118,-7.978827953338623,1.6104040145874023,-3.1883935928344727,0.19052408635616302,-0.01722821034491062,0.010941295884549618,0.019568894058465958,-0.004037423059344292,1.3413974046707153
156,15.6386,0.07654742896556854,-0.0008022189140319824,-0.0032885074615478516,0.0025987625122070312,-7.908809637639322,1.5978744137969452,-3.170605677366257,0.03637498838828742,0.14871943371816318,-0.006577014923095703,1.3439961671829224,-7.978827953338623,1.6104040145874023,-3.1883935928344727,0.19052408635616302,-0.01722821034491062,0.010941295884549618,0.019568894058465958,-0.004037423059344292,1.3413974046707153
157,15.7012,0.08662562072277069,-0.0009581148624420166,-0.0038689374923706055,0.0023741722106933594,-7.904683435898434,1.6147021024433783,-3.171379464864731,0.04126201740887888,0.1682768864643305,-0.007737874984741211,1.3437715768814087,-7.978827953338623,1.6104040145874023,-3.1883935928344727,0.19052408635616302,-0.01722821034491062,0.010941295884549618,0.019568894058465958,-0.004037423059344292,1.3413974046707153
158,15.8023,0.09725033491849899,-0.0011271685361862183,-0.004475116729736328,0.0021715164184570312,-7.8999655656181575,1.6335726516151765,-3.1722744882106784,0.0471787028027639,0.18870549171798168,-0.008950233459472656,1.3395674228668213,-7.958492279052734,1.6132657527923584,-3.1916284561157227,0.18549701571464539,0.0033711791038513184,0.01244429312646389,0.056678857654333115,-0.023628024384379387,1.3373959064483643
159,15.9017,0.10843206942081451,-0.0013094507157802582,-0.005108356475830078,0.0019888877868652344,-7.894694989266877,1.6546104784641553,-3.173296159505844,0.05270576351281048,0.21037826848978788,-0.010216712951660156,1.3393847942352295,-7.958492279052734,1.6132657527923584,-3.1916284561157227,0.18549701571464539,0.0033711791038513184,0.01244429312646389,0.056678857654333115,-0.023628024384379387,1.3373959064483643
160,16.0015,0.12018294632434845,-0.0015049353241920471,-0.005756020545959473,0.0018215179443359375,-7.889330319844825,1.678042690026305,-3.174447363615036,0.05364669422052564,0.2343221156214972,-0.011512041091918945,1.3600738048553467,-7.926330089569092,1.6316214799880981,-3.1979589462280273,0.10893484950065613,0.08250677585601807,-0.017329217866063118,0.08999427407979965,-0.032914772629737854,1.3582522869110107
161,16.1012,0.13246023654937744,-0.0017127878963947296,-0.006433725357055664,0.0016698837280273438,-7.883407042929951,1.7038663363016382,-3.1757341086864472,0.059232769148736826,0.2582364627533314,-0.012867450714111328,1.359922170639038,-7.926330089569092,1.6316214799880981,-3.1979589462280273,0.10893484950065613,0.08250677585601807,-0.017329217866063118,0.08999427407979965,-0.032914772629737854,1.3582522869110107
162,16.2013,0.14523421227931976,-0.001932632178068161,-0.007127523422241211,0.0015306472778320312,-7.876901859248826,1.7321780131261575,-3.1771596133708955,0.0650518368112556,0.28311676824519355,-0.014255046844482422,1.3597829341888428,-7.926330089569092,1.6316214799880981,-3.1979589462280273,0.10893484950065613,0.08250677585601807,-0.017329217866063118,0.08999427407979965,-0.032914772629737854,1.3582522869110107
163,16.3028,0.1584356129169464,-0.002163045108318329,-0.007829666137695312,0.00140380859375,-7.870546757552209,1.7632243264436194,-3.1787255465984345,0.06355101696617327,0.31046313317461954,-0.015659332275390625,1.3839435577392578,-7.9063639640808105,1.6851372718811035,-3.222381830215454,0.0021005559246987104,0.18008318543434143,-0.022106686607003212,0.05241198092699051,-0.011571347713470459,1.3825397491455078
164,16.4016,0.1719595044851303,-0.0024025514721870422,-0.008556008338928223,0.0012869834899902344,-7.863873456165576,1.79696600372939,-3.1804367482662204,0.06673301386632334,0.3374167728577068,-0.017112016677856445,1.3907976150512695,-7.9063639640808105,1.6851372718811035,-3.222381830215454,0.0021005559246987104,0.18008318543434143,-0.022106686607003212,0.03342538699507713,-0.007273836061358452,1.3895106315612793
165,16.503,0.1857864260673523,-0.0026501938700675964,-0.009302854537963867,0.0011806488037109375,-7.85751748504327,1.833579476886543,-3.1822973191738133,0.06355971122306092,0.3661347315715295,-0.018605709075927734,1.4143571853637695,-7.8978776931762695,1.7271491289138794,-3.2389838695526123,0.0409100279211998,0.18116037547588348,-0.012915820814669132,-0.01138575654476881,-0.010287338867783546,1.4131765365600586
166,16.6009,0.19993165135383606,-0.0029057636857032776,-0.01005399227142334,0.0010833740234375,-7.850666964180276,1.8729789021479912,-3.184308117628098,0.0685052086299353,0.393994252614483,-0.02010798454284668,1.414259910583496,-7.8978776931762695,1.7271491289138794,-3.2389838695526123,0.0409100279211998,0.18116037547588348,-0.012915820814669132,-0.01138575654476881,-0.010287338867783546,1.4131765365600586
167,16.7032,0.21432575583457947,-0.003168046474456787,-0.010812520980834961,0.0009927749633789062,-7.8443528445993955,1.9153811961805016,-3.186470621824265,0.0631411958088104,0.42402294032510296,-0.021625041961669922,1.4387458562850952,-7.880587100982666,1.769162654876709,-3.254159450531006,0.09595965594053268,0.21213211119174957,-0.017348207533359528,-0.006931774318218231,-0.03505967557430267,1.4377530813217163
168,16.8016,0.2288741171360016,-0.003435090184211731,-0.01158285140991211,0.0009107589721679688,-7.83791370698313,1.9607060675022507,-3.1887871921062474,0.06439137616264953,0.4532487132174911,-0.02316570281982422,1.4455926418304443,-7.880587100982666,1.769162654876709,-3.254159450531006,0.09595965594053268,0.21213211119174957,-0.017348207533359528,0.002562349895015359,-0.043829545378685,1.4446818828582764
169,16.9033,0.24352046847343445,-0.003705814480781555,-0.012352228164672852,0.0008349418640136719,-7.831052409721305,2.0089301347814046,-3.191257637739182,0.06861297261825895,0.48224067279153654,-0.024704456329345703,1.44551682472229,-7.86726188659668,1.7924813032150269,-3.263681411743164,0.12008102238178253,0.2362561672925949,-0.006925561465322971,0.002562349895015359,-0.043829545378685,1.4446818828582764
170,17.002,0.2582019865512848,-0.003978841006755829,-0.013121962547302246,0.000766754150390625,-7.82455795264538,2.0601667028620287,-3.1938820302486426,0.06494457075924391,0.5123656808062432,-0.026243925094604492,1.4608896970748901,-7.83696174621582,1.8520411252975464,-3.283454418182373,0.12822280824184418,0.31982532143592834,-0.004519346635788679,0.04456286504864693,-0.07336103171110153,1.4601229429244995
171,17.1031,0.2728644907474518,-0.0042530447244644165,-0.013897418975830078,0.0007023811340332031,-7.817685102694265,2.114311773566214,-3.1966615140438086,0.06872849951114825,0.5414507070418545,-0.027794837951660156,1.4608253240585327,-7.83696174621582,1.8520411252975464,-3.283454418182373,0.12822280824184418,0.31982532143592834,-0.004519346635788679,0.04456286504864693,-0.07336103171110153,1.4601229429244995
172,17.2018,0.28752145171165466,-0.0045278072357177734,-0.014687180519104004,0.0006456375122070312,-7.810463498170289,2.171367990382692,-3.1995989501476294,0.07221604523975018,0.5705621681647803,-0.029374361038208008,1.4612878561019897,-7.81162691116333,1.9369734525680542,-3.293637275695801,0.07637252658605576,0.458231657743454,0.01159688550978899,0.053788766264915466,-0.07763610035181046,1.4606422185897827
173,17.3029,0.3022398352622986,-0.004804544150829315,-0.015478372573852539,0.0005927085876464844,-7.802512589895741,2.2312984761488264,-3.2026946246623997,0.07950908274548205,0.5993048576613464,-0.030956745147705078,1.4553855657577515,-7.802035331726074,1.989970088005066,-3.297045946121216,0.06863914430141449,0.5269272923469543,0.016489574685692787,0.05462823063135147,-0.06807161122560501,1.454792857170105
174,17.4022,0.31702321767807007,-0.0050826966762542725,-0.016266942024230957,0.0005440711975097656,-7.793425313032943,2.2940567710055007,-3.2059480130672457,0.09087276862798131,0.6275829485667409,-0.032533884048461914,1.443572998046875,-7.794989109039307,2.0485923290252686,-3.300731658935547,0.04469406604766846,0.573276162147522,0.04231523349881172,0.05060999467968941,-0.04608455300331116,1.4430289268493652
175,17.5012,0.33179473876953125,-0.005361542105674744,-0.017052412033081055,0.0004978179931640625,-7.783906284045348,2.3597381829839974,-3.209358495473862,0.09519028987594806,0.6568141197849683,-0.03410482406616211,1.4435267448425293,-7.794989109039307,2.0485923290252686,-3.300731658935547,0.04469406604766846,0.573276162147522,0.04231523349881172,0.05060999467968941,-0.04608455300331116,1.4430289268493652
176,17.6031,0.3464544117450714,-0.005638182163238525,-0.017824769020080566,0.00045680999755859375,-7.772960873117445,2.428168409640414,-3.212923449277878,0.10945410927902958,0.6843022665641636,-0.03564953804016113,1.4289191961288452,-7.792213439941406,2.1093547344207764,-3.3012681007385254,0.014889424666762352,0.604679524898529,0.059757549315690994,0.04506716504693031,-0.021467937156558037,1.4284623861312866
177,17.7023,0.3608912527561188,-0.005911514163017273,-0.018580198287963867,0.0004181861877441406,-7.760289724939434,2.499235558847865,-3.2166394889354706,0.12671148178011027,0.7106714920745099,-0.037160396575927734,1.411149263381958,-7.794956684112549,2.2354531288146973,-3.300042152404785,-0.022286413237452507,0.620024561882019,0.06718320399522781,0.036430228501558304,0.0015144944190979004,1.4107310771942139
178,17.8014,0.3750082552433014,-0.006179362535476685,-0.019319653511047363,0.0003833770751953125,-7.74644573594849,2.572958818472609,-3.22050341963768,0.1384398899094371,0.7372325962474413,-0.03863930702209473,1.4020346403121948,-7.801027297973633,2.2993788719177246,-3.2999446392059326,-0.04933285713195801,0.6032539010047913,0.07269556820392609,0.0317804291844368,0.00916064903140068,1.4016512632369995
179,17.9027,0.38876092433929443,-0.006440714001655579,-0.020044922828674316,0.00035190582275390625,-7.732087198641998,2.6493845600131256,-3.224512404203415,0.14358537306492433,0.764257415405164,-0.04008984565734863,1.4020031690597534,-7.801027297973633,2.2993788719177246,-3.2999446392059326,-0.04933285713195801,0.6032539010047913,0.07269556820392609,0.0317804291844368,0.00916064903140068,1.4016512632369995
180,18.0017,0.40214836597442627,-0.00669531524181366,-0.020750880241394043,0.00032329559326171875,-7.713866568039004,2.7277346336602686,-3.2286625802516937,0.18220630602994442,0.7835007364714315,-0.041501760482788086,1.35927414894104,-7.812469959259033,2.424332857131958,-3.296081066131592,-0.040678851306438446,0.5689148902893066,0.11076213419437408,-0.0030122946482151747,-0.011693485081195831,1.3589508533477783
181,18.1011,0.4151608347892761,-0.006942883133888245,-0.021437883377075195,0.00029659271240234375,-7.695050318774348,2.8086186101845216,-3.232950156927109,0.18816249264655044,0.8088397652425321,-0.04287576675415039,1.3592474460601807,-7.812469959259033,2.424332857131958,-3.296081066131592,-0.040678851306438446,0.5689148902893066,0.11076213419437408,-0.0030122946482151747,-0.011693485081195831,1.3589508533477783
182,18.203,0.42777132987976074,-0.007183045148849487,-0.02210545539855957,0.0002727508544921875,-7.6733864669741525,2.8913970723432714,-3.237371248006821,0.216638518001958,0.8277846215874956,-0.04421091079711914,1.3318912982940674,-7.814900875091553,2.481748580932617,-3.295210361480713,-0.015810368582606316,0.5667376518249512,0.10972661525011063,-0.021636152639985085,-0.043993063271045685,1.3316185474395752
183,18.3015,0.4399417042732239,-0.007415205240249634,-0.022746562957763672,0.0002498626708984375,-7.649813639695768,2.9761819138611205,-3.2419205605983734,0.2357282727838453,0.8478484151784917,-0.045493125915527344,1.316717505455017,-7.804498672485352,2.600245475769043,-3.2951302528381348,0.10970310866832733,0.6045600175857544,0.08895663917064667,-0.02915230020880699,-0.05636315047740936,1.3164676427841187
184,18.4017,0.4515972137451172,-0.007637828588485718,-0.023354053497314453,0.00022840499877929688,-7.624192120720231,3.0628045030679907,-3.2465913712978365,0.25621518975537033,0.8662258920687029,-0.046708106994628906,1.3003522157669067,-7.804498672485352,2.600245475769043,-3.2951302528381348,0.10970310866832733,0.6045600175857544,0.08895663917064667,-0.036435410380363464,-0.06411165744066238,1.3001238107681274
185,18.502,0.4626442790031433,-0.00784929096698761,-0.023933768272399902,0.00020933151245117188,-7.5979390972649465,3.1515447553212788,-3.2513781249523164,0.2625302345528442,0.8874025225328805,-0.047867536544799805,1.3003331422805786,-7.804498672485352,2.600245475769043,-3.2951302528381348,0.10970310866832733,0.6045600175857544,0.08895663917064667,-0.036435410380363464,-0.06411165744066238,1.3001238107681274
186,18.6045,0.47303536534309387,-0.008048370480537415,-0.024478793144226074,0.0001926422119140625,-7.565772774530633,3.2405302429417815,-3.2562738835811618,0.321663227343131,0.8898548762050283,-0.04895758628845215,1.241137981414795,-7.766820430755615,2.728222131729126,-3.2971625328063965,0.28095123171806335,0.6598697304725647,0.062433287501335144,-0.03345119580626488,-0.07291658222675323,1.2409453392028809
187,18.7019,0.4827445149421692,-0.00823509693145752,-0.02498483657836914,0.00017690658569335938,-7.530445796770338,3.3303990806078625,-3.2612708508968358,0.3532697776029531,0.8986883766608106,-0.04996967315673828,1.2134909629821777,-7.701309680938721,2.870751142501831,-3.2999868392944336,0.40517446398735046,0.7456727027893066,0.027162401005625725,-0.02338424138724804,-0.08262800425291061,1.2133140563964844
188,18.8028,0.4917386770248413,-0.008408397436141968,-0.025455117225646973,0.00016260147094726562,-7.493315668171983,3.421483978672542,-3.2663618743419653,0.37130128598355155,0.9108489806467931,-0.050910234451293945,1.2009787559509277,-7.660552024841309,2.949094772338867,-3.3022401332855225,0.4605333209037781,0.7797496914863586,0.02469670958817005,-0.015799488872289658,-0.0836847797036171,1.2008161544799805
189,18.9016,0.4999978244304657,-0.008567765355110168,-0.025887727737426758,0.00014925003051757812,-7.453501798963086,3.5132320307507854,-3.2715394198894505,0.39813869208896613,0.9174805207824325,-0.051775455474853516,1.178654432296753,-7.611464023590088,3.0341970920562744,-3.30493426322937,0.5243285298347473,0.837287962436676,0.0033525994513183832,0.010393209755420685,-0.07411018759012222,1.1785051822662354
190,19.001,0.5075063705444336,-0.008713796734809875,-0.02627873420715332,0.0001373291015625,-7.412294281228589,3.604363681083162,-3.276795166730881,0.4120751773449692,0.9113165033237655,-0.05255746841430664,1.1636977195739746,-7.557172775268555,3.1249382495880127,-3.3069989681243896,0.5118919014930725,0.8826696872711182,-0.011708983220160007,0.04358981177210808,-0.055307887494564056,1.163560390472412
191,19.101,0.5142331719398499,-0.008845388889312744,-0.026628732681274414,0.000125885009765625,-7.3710625974081685,3.695484907400179,-3.282120913267136,0.41231683820420206,0.9112122631701697,-0.05325746536254883,1.1636862754821777,-7.557172775268555,3.1249382495880127,-3.3069989681243896,0.5118919014930725,0.8826696872711182,-0.011708983220160007,0.04358981177210808,-0.055307887494564056,1.163560390472412
192,19.2015,0.5201480388641357,-0.008962109684944153,-0.026938319206237793,0.00011539459228515625,-7.329402947497948,3.7864117260278976,-3.2875085771083836,0.4165964991022046,0.9092681862771879,-0.053876638412475586,1.1592093706130981,-7.557172775268555,3.1249382495880127,-3.3069989681243896,0.5118919014930725,0.8826696872711182,-0.011708983220160007,0.05831725895404816,-0.04351548105478287,1.159093976020813
193,19.3013,0.5252377390861511,-0.009063422679901123,-0.027205348014831543,0.00010585784912109375,-7.286789313380107,3.8768957799407158,-3.29294964671135,0.4261363411784068,0.9048405391281819,-0.054410696029663086,1.148886799812317,-7.4013800621032715,3.4231042861938477,-3.3239519596099854,0.46327272057533264,0.9719776511192322,-0.031380534172058105,0.06837866455316544,-0.0215319637209177,1.1487809419631958
194,19.4018,0.5294944643974304,-0.009149298071861267,-0.027428507804870605,9.822845458984375e-05,-7.244160011034358,3.967372798944013,-3.298435348272324,0.42629302345749504,0.9047701900329712,-0.05485701560974121,1.1488791704177856,-7.4013800621032715,3.4231042861938477,-3.3239519596099854,0.46327272057533264,0.9719776511192322,-0.031380534172058105,0.06837866455316544,-0.0215319637209177,1.1487809419631958
195,19.5013,0.5329052209854126,-0.009219914674758911,-0.02760779857635498,8.96453857421875e-05,-7.200842113897436,4.057522452635524,-3.303956907987595,0.4331789713692255,0.9014965369151116,-0.05521559715270996,1.1413885354995728,-7.317241668701172,3.6261370182037354,-3.343827724456787,0.3960413634777069,0.9907412528991699,-0.051275450736284256,0.053610607981681824,-0.01846207119524479,1.1412988901138306
196,19.6014,0.5354605913162231,-0.009274572134017944,-0.027744293212890625,8.296966552734375e-05,-7.157364483224806,4.147595402729463,-3.309505766630173,0.4347763067263012,0.9007295009393851,-0.05548858642578125,1.1397194862365723,-7.317241668701172,3.6261370182037354,-3.343827724456787,0.3960413634777069,0.9907412528991699,-0.051275450736284256,0.048283811658620834,-0.0200605858117342,1.139636516571045
197,19.7025,0.5371633768081665,-0.009314015507698059,-0.027837157249450684,7.62939453125e-05,-7.113879685835956,4.237665055950988,-3.315073198080063,0.434847973888502,0.9006965322152491,-0.05567431449890137,1.1397128105163574,-7.317241668701172,3.6261370182037354,-3.343827724456787,0.3960413634777069,0.9907412528991699,-0.051275450736284256,0.048283811658620834,-0.0200605858117342,1.139636516571045
198,19.8017,0.5380212068557739,-0.00933767855167389,-0.027886509895324707,7.009506225585938e-05,-7.070160499868708,4.327621270122053,-3.320650500059128,0.4371918596724795,0.8995621417106529,-0.055773019790649414,1.1371504068374634,-7.210051536560059,3.9212820529937744,-3.3734827041625977,0.3769155442714691,0.9879339933395386,-0.035091616213321686,0.03673868253827095,-0.024134816601872444,1.1370803117752075
199,19.9025,0.538040280342102,-0.009346157312393188,-0.027892112731933594,6.437301635742188e-05,-7.026443346128777,4.417578507157989,-3.3262289226055146,0.43717153739930614,0.8995723703593609,-0.05578422546386719,1.1371843814849854,-7.210051536560059,3.9212820529937744,-3.3734827041625977,0.3769155442714691,0.9879339933395386,-0.035091616213321686,0.03434210270643234,-0.022232813760638237,1.137120008468628
200,20.0017,0.5372207164764404,-0.009339213371276855,-0.02785348892211914,5.91278076171875e-05,-6.982852223203144,4.507596854389751,-3.3317996203899383,0.43591122925632475,0.9001834723176252,-0.05570697784423828,1.1385656595230103,-7.179504871368408,4.013779163360596,-3.381316661834717,0.3571632504463196,0.972605288028717,-0.03260619193315506,0.030940363183617592,-0.019277846440672874,1.138506531715393
